,Ticker,Exchange,Name,Sector,Industry
1023,ESXB,NASDAQ,Community Bankers Trust Corporation,Finance,Major Banks
1024,ETFC,NASDAQ,E*Trade Financial Corporation,Finance,Savings Institutions
1025,ETSY,NASDAQ,Etsy Inc,Miscellaneous,Business Services
1026,EUFN,NASDAQ,Ishares Msci Europe Financials Sector Index Fund,Missing,Missing
1027,EVBG,NASDAQ,Everbridge Inc,Technology,Computer Software Prepackaged Software
1028,EVFM,NASDAQ,Evofem Biosciences Inc,Health Care,Major Pharmaceuticals
1029,EVFTC,NASDAQ,Eaton Vance Nextshares Trust Ii,Missing,Missing
1030,EVGBC,NASDAQ,Eaton Vance Nextshares Trust,Missing,Missing
1031,EVGN,NASDAQ,Evogene Ltd,Basic Industries,Agricultural Chemicals
1032,EVK,NASDAQ,Everglory International Group Inc,Consumer Nondurables,Apparel
1033,EVLMC,NASDAQ,Eaton Vance Nextshares Trust Ii,Missing,Missing
1034,EVLO,NASDAQ,Evelo Biosciences Inc,Missing,Missing
1035,EVLV,NASDAQ,Evine Live Inc,Consumer Services,Catalog Specialty Distribution
1036,EVOK,NASDAQ,Evoke Pharma Inc,Health Care,Major Pharmaceuticals
1037,EVOL,NASDAQ,Evolving Systems Inc,Technology,Edp Services
1038,EVSTC,NASDAQ,Eaton Vance Nextshares Trust,Missing,Missing
1039,EWBC,NASDAQ,East West Bancorp Inc,Finance,Major Banks
1040,EWZS,NASDAQ,Ishares Msci Brazil Smallcap Etf,Missing,Missing
1041,EXAS,NASDAQ,Exact Sciences Corporation,Health Care,Biotechnology Commercial Physical And Biological Resarch
1042,EXEL,NASDAQ,Exelixis Inc,Health Care,Biotechnology Commercial Physical And Biological Resarch
1043,EXFO,NASDAQ,Exfo Inc,Capital Goods,Electrical Products
1044,EXLS,NASDAQ,Exlservice Holdings Inc,Miscellaneous,Business Services
1045,EXPD,NASDAQ,Expeditors International Of Washington Inc,Transportation,Oil Refining Marketing
1046,EXPE,NASDAQ,Expedia Group Inc,Consumer Services,Transportation Services
1047,EXPO,NASDAQ,Exponent Inc,Consumer Services,Professional Services
1048,EXTR,NASDAQ,Extreme Networks Inc,Technology,Computer Communications Equipment
1049,EYE,NASDAQ,National Vision Holdings Inc,Health Care,Ophthalmic Goods
1050,EYEG,NASDAQ,Eyegate Pharmaceuticals Inc,Health Care,Major Pharmaceuticals
1051,EYEGW,NASDAQ,Eyegate Pharmaceuticals Inc,Health Care,Major Pharmaceuticals
1052,EYEN,NASDAQ,Eyenovia Inc,Health Care,Major Pharmaceuticals
1053,EYES,NASDAQ,Second Sight Medical Products Inc,Health Care,Biotechnology Electromedical And Electrotherapeutic Apparatus
1054,EYESW,NASDAQ,Second Sight Medical Products Inc,Health Care,Biotechnology Electromedical And Electrotherapeutic Apparatus
1055,EYPT,NASDAQ,Eyepoint Pharmaceuticals Inc,Capital Goods,Biotechnology Laboratory Analytical Instruments
1056,EZPW,NASDAQ,Ezcorp Inc,Consumer Services,Other Specialty Stores
1057,FAAR,NASDAQ,First Trust Alternative Absolute Return Strategy Etf,Missing,Missing
1058,FAB,NASDAQ,First Trust Multi Cap Value Alphadex Fund,Missing,Missing
1059,FAD,NASDAQ,First Trust Multi Cap Growth Alphadex Fund,Missing,Missing
1060,FALN,NASDAQ,Ishares Fallen Angels Usd Bond Etf,Missing,Missing
1061,FAMI,NASDAQ,Farmmi Inc,Consumer Nondurables,Packaged Foods
1062,FANG,NASDAQ,Diamondback Energy Inc,Energy,Oil And Gas Production
1063,FANH,NASDAQ,Fanhua Inc,Finance,Specialty Insurers
1064,FARM,NASDAQ,Farmer Brothers Company,Consumer Nondurables,Packaged Foods
1065,FARO,NASDAQ,Faro Technologies Inc,Capital Goods,Industrial Machinery Components
1066,FAST,NASDAQ,Fastenal Company,Consumer Services,Retail Building Materials
1067,FAT,NASDAQ,Fat Brands Inc,Consumer Services,Restaurants
1068,FATE,NASDAQ,Fate Therapeutics Inc,Health Care,Biotechnology Biological Products No Diagnostic Substances
1069,FB,NASDAQ,Facebook Inc,Technology,Computer Software Programming Data Processing
1070,FBIO,NASDAQ,Fortress Biotech Inc,Health Care,Major Pharmaceuticals
1071,FBIOP,NASDAQ,Fortress Biotech Inc,Health Care,Major Pharmaceuticals
1072,FBIZ,NASDAQ,First Business Financial Services Inc,Finance,Major Banks
1073,FBMS,NASDAQ,The First Bancshares Inc,Finance,Major Banks
1074,FBNC,NASDAQ,First Bancorp,Finance,Major Banks
1075,FBNK,NASDAQ,First Connecticut Bancorp Inc,Finance,Banks
1076,FBSS,NASDAQ,Fauquier Bankshares Inc,Finance,Major Banks
1077,FBZ,NASDAQ,First Trust Brazil Alphadex Fund,Missing,Missing
1078,FCA,NASDAQ,First Trust China Alphadex Fund,Missing,Missing
1079,FCAL,NASDAQ,First Trust California Municipal High Income Etf,Missing,Missing
1080,FCAN,NASDAQ,First Trust Canada Alphadex Fund,Missing,Missing
1081,FCAP,NASDAQ,First Capital Inc,Finance,Savings Institutions
1082,FCBC,NASDAQ,First Community Bancshares Inc,Finance,Major Banks
1083,FCBP,NASDAQ,First Choice Bancorp,Finance,Major Banks
1084,FCCO,NASDAQ,First Community Corporation,Finance,Major Banks
1085,FCCY,NASDAQ,1St Constitution Bancorp Nj,Finance,Savings Institutions
1086,FCEF,NASDAQ,First Trust Cef Income Opportunity Etf,Missing,Missing
1087,FCEL,NASDAQ,Fuelcell Energy Inc,Miscellaneous,Industrial Machinery Components
1088,FCNCA,NASDAQ,First Citizens Bancshares Inc,Finance,Major Banks
1089,FCRE,NASDAQ,Fc Global Realty Incorporated,Health Care,Biotechnology Electromedical And Electrotherapeutic Apparatus
1090,FCSC,NASDAQ,Fibrocell Science Inc,Health Care,Major Pharmaceuticals
1091,FCVT,NASDAQ,First Trust Ssi Strategic Convertible Securities Etf,Missing,Missing
1092,FDBC,NASDAQ,Fidelity D And D Bancorp Inc,Finance,Major Banks
1093,FDEF,NASDAQ,First Defiance Financial Corp,Finance,Savings Institutions
1094,FDIV,NASDAQ,First Trust Strategic Income Etf,Missing,Missing
1095,FDT,NASDAQ,First Trust Developed Markets Exus Alphadex Fund,Missing,Missing
1096,FDTS,NASDAQ,First Trust Developed Markets Exus Small Cap Alphadex Fund,Missing,Missing
1097,FDUS,NASDAQ,Fidus Investment Corporation,Missing,Missing
1098,FDUSL,NASDAQ,Fidus Investment Corporation,Missing,Missing
1099,FEIM,NASDAQ,Frequency Electronics Inc,Capital Goods,Electrical Products
1100,FELE,NASDAQ,Franklin Electric Co Inc,Consumer Durables,Metal Fabrications
1101,FEM,NASDAQ,First Trust Emerging Markets Alphadex Fund,Missing,Missing
1102,FEMB,NASDAQ,First Trust Emerging Markets Local Currency Bond Etf,Missing,Missing
1103,FEMS,NASDAQ,First Trust Emerging Markets Small Cap Alphadex Fund,Missing,Missing
1104,FENC,NASDAQ,Fennec Pharmaceuticals Inc,Health Care,Biotechnology Biological Products No Diagnostic Substances
1105,FEP,NASDAQ,First Trust Europe Alphadex Fund,Missing,Missing
1106,FEUZ,NASDAQ,First Trust Eurozone Alphadex Etf,Missing,Missing
1107,FEX,NASDAQ,First Trust Large Cap Core Alphadex Fund,Missing,Missing
1108,FEYE,NASDAQ,Fireeye Inc,Technology,Computer Peripheral Equipment
1109,FFBC,NASDAQ,First Financial Bancorp,Finance,Major Banks
1110,FFBCW,NASDAQ,First Financial Bancorp,Finance,Major Banks
1111,FFBW,NASDAQ,Ffbw Inc,Finance,Savings Institutions
1112,FFHL,NASDAQ,Fuwei Films Holdings Co Ltd,Capital Goods,Specialty Chemicals
1113,FFIC,NASDAQ,Flushing Financial Corporation,Finance,Major Banks
1114,FFIN,NASDAQ,First Financial Bankshares Inc,Finance,Major Banks
1115,FFIV,NASDAQ,F5 Networks Inc,Technology,Computer Communications Equipment
1116,FFKT,NASDAQ,Farmers Capital Bank Corporation,Finance,Major Banks
1117,FFNW,NASDAQ,First Financial Northwest Inc,Finance,Major Banks
1118,FFWM,NASDAQ,First Foundation Inc,Finance,Major Banks
1119,FGBI,NASDAQ,First Guaranty Bancshares Inc,Finance,Savings Institutions
1120,FGEN,NASDAQ,Fibrogen Inc,Health Care,Major Pharmaceuticals
1121,FGM,NASDAQ,First Trust Germany Alphadex Fund,Missing,Missing
1122,FHB,NASDAQ,First Hawaiian Inc,Finance,Major Banks
1123,FHK,NASDAQ,First Trust Hong Kong Alphadex Fund,Missing,Missing
1124,FIBK,NASDAQ,First Interstate Bancsystem Inc,Finance,Major Banks
1125,FINL,NASDAQ,The Finish Line Inc,Consumer Services,Clothing Shoe Accessory Stores
1126,FINX,NASDAQ,Global X Fintech Etf,Missing,Missing
1127,FISI,NASDAQ,Financial Institutions Inc,Finance,Major Banks
1128,FISV,NASDAQ,Fiserv Inc,Technology,Edp Services
1129,FITB,NASDAQ,Fifth Third Bancorp,Finance,Major Banks
1130,FITBI,NASDAQ,Fifth Third Bancorp,Finance,Major Banks
1131,FIVE,NASDAQ,Five Below Inc,Consumer Services,Department Specialty Retail Stores
1132,FIVN,NASDAQ,Five9 Inc,Technology,Edp Services
1133,FIXD,NASDAQ,First Trust Tcw Opportunistic Fixed Income Etf,Missing,Missing
1134,FIXX,NASDAQ,Homology Medicines Inc,Health Care,Major Pharmaceuticals
1135,FIZZ,NASDAQ,National Beverage Corp,Consumer Nondurables,Beverages Production Distribution
1136,FJP,NASDAQ,First Trust Japan Alphadex Fund,Missing,Missing
1137,FKO,NASDAQ,First Trust South Korea Alphadex Fund,Missing,Missing
1138,FKU,NASDAQ,First Trust United Kingdom Alphadex Fund,Missing,Missing
1139,FLAG,NASDAQ,Exchange Traded Concepts Trust Flagforensic Accounting Longs,Missing,Missing
1140,FLAT,NASDAQ,Barclays Plc,Finance,Commercial Banks
1141,FLDM,NASDAQ,Fluidigm Corporation,Capital Goods,Biotechnology Laboratory Analytical Instruments
1142,FLEX,NASDAQ,Flex Ltd,Technology,Electrical Products
1143,FLGT,NASDAQ,Fulgent Genetics Inc,Health Care,Medical Specialities
1144,FLIC,NASDAQ,The First Of Long Island Corporation,Finance,Major Banks
1145,FLIR,NASDAQ,Flir Systems Inc,Capital Goods,Industrial Machinery Components
1146,FLKS,NASDAQ,Flex Pharma Inc,Health Care,Major Pharmaceuticals
1147,FLL,NASDAQ,Full House Resorts Inc,Consumer Services,Hotels Resorts
1148,FLN,NASDAQ,First Trust Latin America Alphadex Fund,Missing,Missing
1149,FLNT,NASDAQ,Fluent Inc,Consumer Services,Advertising
1150,FLWS,NASDAQ,1800 Flowerscom Inc,Consumer Services,Other Specialty Stores
1151,FLXN,NASDAQ,Flexion Therapeutics Inc,Health Care,Major Pharmaceuticals
1152,FLXS,NASDAQ,Flexsteel Industries Inc,Consumer Durables,Home Furnishings
1153,FMAO,NASDAQ,Farmers And Merchants Bancorp Inc,Finance,Savings Institutions
1154,FMB,NASDAQ,First Trust Managed Municipal Etf,Missing,Missing
1155,FMBH,NASDAQ,First Midillinois Bancshares Inc,Finance,Major Banks
1156,FMBI,NASDAQ,First Midwest Bancorp Inc,Finance,Major Banks
1157,FMHI,NASDAQ,First Trust Municipal High Income Etf,Missing,Missing
1158,FMI,NASDAQ,Foundation Medicine Inc,Health Care,Medical Specialities
1159,FMK,NASDAQ,First Trust Mega Cap Alphadex Fund,Missing,Missing
1160,FMNB,NASDAQ,Farmers National Banc Corp,Finance,Major Banks
1161,FNBG,NASDAQ,Fnb Bancorp,Finance,Major Banks
1162,FNCB,NASDAQ,Fncb Bancorp Inc,Finance,Major Banks
1163,FNGN,NASDAQ,Financial Engines Inc,Finance,Investment Managers
1164,FNHC,NASDAQ,Federated National Holding Company,Finance,Propertycasualty Insurers
1165,FNJN,NASDAQ,Finjan Holdings Inc,Miscellaneous,Multisector Companies
1166,FNK,NASDAQ,First Trust Mid Cap Value Alphadex Fund,Missing,Missing
1167,FNKO,NASDAQ,Funko Inc,Consumer Nondurables,Recreational Products Toys
1168,FNLC,NASDAQ,First Bancorp Inc Me,Finance,Major Banks
1169,FNSR,NASDAQ,Finisar Corporation,Technology,Semiconductors
1170,FNTE,NASDAQ,Fintech Acquisition Corp Ii,Finance,Business Services
1171,FNTEU,NASDAQ,Fintech Acquisition Corp Ii,Finance,Business Services
1172,FNTEW,NASDAQ,Fintech Acquisition Corp Ii,Finance,Business Services
1173,FNWB,NASDAQ,First Northwest Bancorp,Finance,Banks
1174,FNX,NASDAQ,First Trust Mid Cap Core Alphadex Fund,Missing,Missing
1175,FNY,NASDAQ,First Trust Mid Cap Growth Alphadex Fund,Missing,Missing
1176,FOANC,NASDAQ,Gabelli Nextshares Trust,Missing,Missing
1177,FOLD,NASDAQ,Amicus Therapeutics Inc,Health Care,Major Pharmaceuticals
1178,FOMX,NASDAQ,Foamix Pharmaceuticals Ltd,Consumer Durables,Specialty Chemicals
1179,FONE,NASDAQ,First Trust Nasdaq Smartphone Index Fund,Missing,Missing
1180,FONR,NASDAQ,Fonar Corporation,Health Care,Biotechnology Electromedical And Electrotherapeutic Apparatus
1181,FORD,NASDAQ,Forward Industries Inc,Consumer Nondurables,Plastic Products
1182,FORK,NASDAQ,Fuling Global Inc,Consumer Nondurables,Plastic Products
1183,FORM,NASDAQ,Formfactor Inc,Technology,Semiconductors
1184,FORR,NASDAQ,Forrester Research Inc,Consumer Services,Diversified Commercial Services
1185,FORTY,NASDAQ,Formula Systems 1985 Ltd,Technology,Edp Services
1186,FOSL,NASDAQ,Fossil Group Inc,Consumer Nondurables,Consumer Specialties
1187,FOX,NASDAQ,Twentyfirst Century Fox Inc,Consumer Services,Television Services
1188,FOXA,NASDAQ,Twentyfirst Century Fox Inc,Consumer Services,Television Services
1189,FOXF,NASDAQ,Fox Factory Holding Corp,Consumer Nondurables,Motor Vehicles
1190,FPA,NASDAQ,First Trust Asia Pacific Exjapan Alphadex Fund,Missing,Missing
1191,FPAY,NASDAQ,Flexshopper Inc,Technology,Diversified Commercial Services
1192,FPRX,NASDAQ,Five Prime Therapeutics Inc,Health Care,Major Pharmaceuticals
1193,FPXI,NASDAQ,First Trust International Ipo Etf,Missing,Missing
1194,FRAN,NASDAQ,Francescas Holdings Corporation,Consumer Services,Clothing Shoe Accessory Stores
1195,FRBA,NASDAQ,First Bank,Missing,Missing
1196,FRBK,NASDAQ,Republic First Bancorp Inc,Finance,Major Banks
1197,FRED,NASDAQ,Freds Inc,Consumer Services,Department Specialty Retail Stores
1198,FRGI,NASDAQ,Fiesta Restaurant Group Inc,Consumer Services,Restaurants
1199,FRME,NASDAQ,First Merchants Corporation,Finance,Major Banks
1200,FRPH,NASDAQ,Frp Holdings Inc,Finance,Real Estate
1201,FRPT,NASDAQ,Freshpet Inc,Consumer Nondurables,Packaged Foods
1202,FRSH,NASDAQ,Papa Murphys Holdings Inc,Consumer Services,Restaurants
1203,FRSX,NASDAQ,Foresight Autonomous Holdings Ltd,Technology,Computer Software Prepackaged Software
1204,FRTA,NASDAQ,Forterra Inc,Capital Goods,Building Materials
1205,FSAC,NASDAQ,Federal Street Acquisition Corp,Finance,Business Services
1206,FSACU,NASDAQ,Federal Street Acquisition Corp,Finance,Business Services
1207,FSACW,NASDAQ,Federal Street Acquisition Corp,Finance,Business Services
1208,FSBC,NASDAQ,Fsb Bancorp Inc,Finance,Savings Institutions
1209,FSBW,NASDAQ,Fs Bancorp Inc,Finance,Banks
1210,FSCT,NASDAQ,Forescout Technologies Inc,Technology,Computer Peripheral Equipment
1211,FSFG,NASDAQ,First Savings Financial Group Inc,Finance,Savings Institutions
1212,FSLR,NASDAQ,First Solar Inc,Technology,Semiconductors
1213,FSNN,NASDAQ,Fusion Connect Inc,Technology,Computer Software Prepackaged Software
1214,FSTR,NASDAQ,Lb Foster Company,Basic Industries,Metal Fabrications
1215,FSV,NASDAQ,Firstservice Corporation,Finance,Real Estate
1216,FSZ,NASDAQ,First Trust Switzerland Alphadex Fund,Missing,Missing
1217,FTA,NASDAQ,First Trust Large Cap Value Alphadex Fund,Missing,Missing
1218,FTAG,NASDAQ,First Trust Indxx Global Agriculture Etf,Missing,Missing
1219,FTC,NASDAQ,First Trust Large Cap Growth Alphadex Fund,Missing,Missing
1220,FTCS,NASDAQ,First Trust Capital Strength Etf,Missing,Missing
1221,FTD,NASDAQ,Ftd Companies Inc,Consumer Services,Other Consumer Services
1222,FTEK,NASDAQ,Fuel Tech Inc,Capital Goods,Pollution Control Equipment
1223,FTEO,NASDAQ,Fronteo Inc,Missing,Missing
1224,FTFT,NASDAQ,Future Fintech Group Inc,Consumer Nondurables,Packaged Foods
1225,FTGC,NASDAQ,First Trust Global Tactical Commodity Strategy Fund,Missing,Missing
1226,FTHI,NASDAQ,First Trust Buywrite Income Etf,Missing,Missing
1227,FTLB,NASDAQ,First Trust Hedged Buywrite Income Etf,Missing,Missing
1228,FTNT,NASDAQ,Fortinet Inc,Technology,Computer Peripheral Equipment
1229,FTR,NASDAQ,Frontier Communications Corporation,Public Utilities,Telecommunications Equipment
1230,FTRI,NASDAQ,First Trust Indxx Global Natural Resources Income Etf,Missing,Missing
1231,FTRPR,NASDAQ,Frontier Communications Corporation,Public Utilities,Telecommunications Equipment
1232,FTSL,NASDAQ,First Trust Senior Loan Fund Etf,Missing,Missing
1233,FTSM,NASDAQ,First Trust Enhanced Short Maturity Etf,Missing,Missing
1234,FTXD,NASDAQ,First Trust Nasdaq Retail Etf,Missing,Missing
1235,FTXG,NASDAQ,First Trust Nasdaq Food And Beverage Etf,Missing,Missing
1236,FTXH,NASDAQ,First Trust Nasdaq Pharmaceuticals Etf,Missing,Missing
1237,FTXL,NASDAQ,First Trust Nasdaq Semiconductor Etf,Missing,Missing
1238,FTXN,NASDAQ,First Trust Nasdaq Oil And Gas Etf,Missing,Missing
1239,FTXO,NASDAQ,First Trust Nasdaq Bank Etf,Missing,Missing
1240,FTXR,NASDAQ,First Trust Nasdaq Transportation Etf,Missing,Missing
1241,FULT,NASDAQ,Fulton Financial Corporation,Finance,Major Banks
1242,FUNC,NASDAQ,First United Corporation,Finance,Major Banks
1243,FUND,NASDAQ,Sprott Focus Trust Inc,Consumer Services,Miscellaneous
1244,FUSB,NASDAQ,First Us Bancshares Inc,Finance,Major Banks
1245,FUV,NASDAQ,Arcimoto Inc,Consumer Nondurables,Motor Vehicles
1246,FV,NASDAQ,First Trust Dorsey Wright Focus 5 Etf,Missing,Missing
1247,FVC,NASDAQ,First Trust Dorsey Wright Dynamic Focus 5 Etf,Missing,Missing
1248,FVE,NASDAQ,Five Star Senior Living Inc,Health Care,Hospital Nursing Management
1249,FWONA,NASDAQ,Liberty Media Corporation,Consumer Services,Broadcasting
1250,FWONK,NASDAQ,Liberty Media Corporation,Consumer Services,Broadcasting
1251,FWP,NASDAQ,Forward Pharma A S,Health Care,Major Pharmaceuticals
1252,FWRD,NASDAQ,Forward Air Corporation,Transportation,Oil Refining Marketing
1253,FYC,NASDAQ,First Trust Small Cap Growth Alphadex Fund,Missing,Missing
1254,FYT,NASDAQ,First Trust Small Cap Value Alphadex Fund,Missing,Missing
1255,FYX,NASDAQ,First Trust Small Cap Core Alphadex Fund,Missing,Missing
1256,GABC,NASDAQ,German American Bancorp Inc,Finance,Major Banks
1257,GAIA,NASDAQ,Gaia Inc,Consumer Services,Movies Entertainment
1258,GAIN,NASDAQ,Gladstone Investment Corporation,Missing,Missing
1259,GAINM,NASDAQ,Gladstone Investment Corporation,Missing,Missing
1260,GAINN,NASDAQ,Gladstone Investment Corporation,Missing,Missing
1261,GAINO,NASDAQ,Gladstone Investment Corporation,Missing,Missing
1262,GALT,NASDAQ,Galectin Therapeutics Inc,Health Care,Major Pharmaceuticals
1263,GARS,NASDAQ,Garrison Capital Inc,Missing,Missing
1264,GASS,NASDAQ,Stealthgas Inc,Transportation,Marine Transportation
1265,GBCI,NASDAQ,Glacier Bancorp Inc,Finance,Major Banks
1266,GBDC,NASDAQ,Golub Capital Bdc Inc,Missing,Missing
1267,GBLI,NASDAQ,Global Indemnity Limited,Finance,Propertycasualty Insurers
1268,GBLIL,NASDAQ,Global Indemnity Limited,Finance,Propertycasualty Insurers
1269,GBLIZ,NASDAQ,Global Indemnity Limited,Finance,Propertycasualty Insurers
1270,GBNK,NASDAQ,Guaranty Bancorp,Finance,Major Banks
1271,GBT,NASDAQ,Global Blood Therapeutics Inc,Health Care,Major Pharmaceuticals
1272,GCBC,NASDAQ,Greene County Bancorp Inc,Finance,Banks
1273,GCVRZ,NASDAQ,Sanofi,Health Care,Major Pharmaceuticals
1274,GDEN,NASDAQ,Golden Entertainment Inc,Consumer Services,Servicesmisc Amusement And Recreation
1275,GDS,NASDAQ,Gds Holdings Limited,Technology,Computer Software Programming Data Processing
1276,GEC,NASDAQ,Great Elm Capital Group Inc,Technology,Computer Software Prepackaged Software
1277,GECC,NASDAQ,Great Elm Capital Corp,Missing,Missing
1278,GECCL,NASDAQ,Great Elm Capital Corp,Missing,Missing
1279,GECCM,NASDAQ,Great Elm Capital Corp,Missing,Missing
1280,GEMP,NASDAQ,Gemphire Therapeutics Inc,Health Care,Major Pharmaceuticals
1281,GENC,NASDAQ,Gencor Industries Inc,Capital Goods,Construction Ag Equipment Trucks
1282,GENE,NASDAQ,Genetic Technologies Ltd,Health Care,Biotechnology Biological Products No Diagnostic Substances
1283,GENY,NASDAQ,Principal Millennials Index Etf,Missing,Missing
1284,GEOS,NASDAQ,Geospace Technologies Corporation,Capital Goods,Industrial Machinery Components
1285,GERN,NASDAQ,Geron Corporation,Health Care,Major Pharmaceuticals
1286,GEVO,NASDAQ,Gevo Inc,Basic Industries,Major Chemicals
1287,GFED,NASDAQ,Guaranty Federal Bancshares Inc,Finance,Major Banks
1288,GFN,NASDAQ,General Finance Corporation,Technology,Diversified Commercial Services
1289,GFNCP,NASDAQ,General Finance Corporation,Technology,Diversified Commercial Services
1290,GFNSL,NASDAQ,General Finance Corporation,Technology,Diversified Commercial Services
1291,GGAL,NASDAQ,Grupo Financiero Galicia Sa,Finance,Commercial Banks
1292,GHDX,NASDAQ,Genomic Health Inc,Health Care,Medical Specialities
1293,GIFI,NASDAQ,Gulf Island Fabrication Inc,Capital Goods,Metal Fabrications
1294,GIGM,NASDAQ,Gigamedia Limited,Technology,Computer Software Programming Data Processing
